DL/UL;time;frame;subF;slot;1stSym;symbol#;cellId;rnti;ccId;tbSize;mcs;rv;SINR(dB);corrupt;TBler
DL;0.482786;48;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.492786;49;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.502786;50;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.512786;51;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.522786;52;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.532786;53;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.542786;54;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.552786;55;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.562786;56;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.572786;57;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.582786;58;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.592786;59;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.602786;60;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.612786;61;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.622786;62;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.632786;63;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.642786;64;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.652786;65;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.662786;66;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.672786;67;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.682786;68;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.692786;69;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.702786;70;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.712786;71;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.722786;72;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.732786;73;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.742786;74;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.752786;75;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.762786;76;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.772786;77;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.782786;78;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.792786;79;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.802786;80;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.812786;81;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.822786;82;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.832786;83;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.842786;84;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.852786;85;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.862786;86;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.872786;87;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.882786;88;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.892786;89;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.902786;90;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.912786;91;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.922786;92;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.932786;93;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.942786;94;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.952786;95;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.962786;96;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.972786;97;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.982786;98;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;0.992786;99;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;100.279;100;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;101.279;101;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;102.279;102;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;103.279;103;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;104.279;104;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;105.279;105;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;106.279;106;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;107.279;107;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;108.279;108;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;109.279;109;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;110.279;110;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;111.279;111;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;112.279;112;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;113.279;113;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;114.279;114;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;115.279;115;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
