DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.152786	15	2	3	1	1	1	1	0	1946	26	0	22.2546	0	0
DL	0.152804	15	2	3	2	1	1	2	0	2126	28	0	34.0138	0	0
DL	0.152821	15	2	3	3	1	1	3	0	2126	28	0	37.9676	0	0
UL	0.160786	16	0	3	1	1	1	1	0	2038	27	0	21.5654 	0	0
UL	0.160804	16	0	3	2	1	1	2	0	2126	28	0	33.7959 	0	0
DL	0.162786	16	2	3	1	1	1	1	0	1946	26	0	21.2356	0	0
DL	0.162804	16	2	3	2	1	1	2	0	2126	28	0	33.7781	0	0
DL	0.162821	16	2	3	3	1	1	3	0	2126	28	0	36.8547	0	0
UL	0.170786	17	0	3	1	1	1	1	0	2038	27	0	21.2012 	0	0.005991
UL	0.170804	17	0	3	2	1	1	2	0	2126	28	0	33.9876 	0	0
DL	0.172786	17	2	3	1	1	1	1	0	1946	26	0	21.1456	0	0
DL	0.172804	17	2	3	2	1	1	2	0	2126	28	0	34.056	0	0
DL	0.172821	17	2	3	3	1	1	3	0	2126	28	0	35.8585	0	0
UL	0.180786	18	0	3	1	1	1	1	0	2038	27	0	20.6181 	0	0.498128
UL	0.180804	18	0	3	2	1	1	2	0	2126	28	0	33.2106 	0	0
DL	0.182786	18	2	3	1	1	1	1	0	1946	26	0	20.4797	0	0.00638976
DL	0.182804	18	2	3	2	1	1	2	0	2126	28	0	33.2899	0	0
DL	0.182821	18	2	3	3	1	1	3	0	2126	28	0	35.6879	0	0
UL	0.190786	19	0	3	1	1	1	1	0	1946	26	0	20.7251 	0	0
UL	0.190804	19	0	3	2	1	1	2	0	2126	28	0	33.3255 	0	0
DL	0.192786	19	2	3	1	1	1	1	0	1946	26	0	20.6694	0	0
DL	0.192804	19	2	3	2	1	1	2	0	2126	28	0	33.3127	0	0
DL	0.192821	19	2	3	3	1	1	3	0	2126	28	0	35.4706	0	0
UL	0.200786	20	0	3	1	1	1	1	0	1946	26	0	20.5809 	0	0.00638976
UL	0.200804	20	0	3	2	1	1	2	0	2126	28	0	33.054 	0	0
DL	0.202786	20	2	3	1	1	1	1	0	1946	26	0	20.8299	0	0
DL	0.202804	20	2	3	2	1	1	2	0	2126	28	0	33.3281	0	0
DL	0.202821	20	2	3	3	1	1	3	0	2126	28	0	34.8496	0	0
UL	0.210786	21	0	3	1	1	1	1	0	1946	26	0	21.5677 	0	0
UL	0.210804	21	0	3	2	1	1	2	0	2126	28	0	33.0629 	0	0
DL	0.212786	21	2	3	1	1	1	1	0	1946	26	0	21.7739	0	0
DL	0.212804	21	2	3	2	1	1	2	0	2126	28	0	33.0527	0	0
DL	0.212821	21	2	3	3	1	1	3	0	2126	28	0	35.0237	0	0
UL	0.220786	22	0	3	1	1	1	1	0	2038	27	0	22.1322 	0	0
UL	0.220804	22	0	3	2	1	1	2	0	2126	28	0	32.9793 	0	0
DL	0.222786	22	2	3	1	1	1	1	0	1946	26	0	22.3691	0	0
DL	0.222804	22	2	3	2	1	1	2	0	2126	28	0	32.8578	0	0
DL	0.222821	22	2	3	3	1	1	3	0	2126	28	0	34.6525	0	0
UL	0.230786	23	0	3	1	1	1	1	0	2038	27	0	22.2993 	0	0
UL	0.230804	23	0	3	2	1	1	2	0	2126	28	0	32.7821 	0	0
DL	0.232786	23	2	3	1	1	1	1	0	1946	26	0	22.3377	0	0
DL	0.232804	23	2	3	2	1	1	2	0	2126	28	0	32.7776	0	0
DL	0.232821	23	2	3	3	1	1	3	0	2126	28	0	34.3558	0	0
UL	0.240786	24	0	3	1	1	1	1	0	2038	27	0	21.9126 	0	0
UL	0.240804	24	0	3	2	1	1	2	0	2126	28	0	31.9456 	0	0
DL	0.242786	24	2	3	1	1	1	1	0	1946	26	0	22.1053	0	0
DL	0.242804	24	2	3	2	1	1	2	0	2126	28	0	31.7457	0	0
DL	0.242821	24	2	3	3	1	1	3	0	2126	28	0	34.4185	0	0
UL	0.250786	25	0	3	1	1	1	1	0	2038	27	0	21.6712 	0	0
UL	0.250804	25	0	3	2	1	1	2	0	2126	28	0	31.9323 	0	0
DL	0.252786	25	2	3	1	1	1	1	0	1946	26	0	21.9345	0	0
