% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	1	0	1	12	1	12	0.000635713	0	0.000635713	0.000635713	12	0	12	12	
0	0.25	1	1	1	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	1	1	3	21	22176	21	22176	0.000647618	3.75988e-05	0.000635713	0.000760712	1056	0	1056	1056	
0	0.25	1	2	2	0	1	12	1	12	0.00065357	0	0.00065357	0.00065357	12	0	12	12	
0	0.25	1	2	2	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	2	2	3	21	22176	21	22176	0.000665475	3.75988e-05	0.00065357	0.000778569	1056	0	1056	1056	
0	0.25	1	3	3	0	1	12	1	12	0.000671427	0	0.000671427	0.000671427	12	0	12	12	
0	0.25	1	3	3	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	3	3	3	21	22176	21	22176	0.000683332	3.75988e-05	0.000671427	0.000796426	1056	0	1056	1056	
0	0.25	1	4	4	0	1	12	1	12	0.000689284	0	0.000689284	0.000689284	12	0	12	12	
0	0.25	1	4	4	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	4	4	3	21	22176	21	22176	0.000701189	3.75988e-05	0.000689284	0.000814283	1056	0	1056	1056	
0	0.25	1	5	5	0	1	12	1	12	0.000707141	0	0.000707141	0.000707141	12	0	12	12	
0	0.25	1	5	5	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	5	5	3	21	22176	21	22176	0.000732651	0.000151162	0.000635713	0.00138571	1056	0	1056	1056	
0	0.25	1	6	6	0	1	12	1	12	0.000724998	0	0.000724998	0.000724998	12	0	12	12	
0	0.25	1	6	6	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	6	6	3	42	22218	42	22218	0.000694811	4.43564e-05	0.00065357	0.000742855	529	138.661	392	666	
0	0.25	1	7	7	0	1	12	1	12	0.000742855	0	0.000742855	0.000742855	12	0	12	12	
0	0.25	1	7	7	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	7	7	3	21	22176	21	22176	0.000753909	2.1485e-05	0.000689284	0.000760712	1056	0	1056	1056	
0	0.25	1	8	8	0	1	12	1	12	0.000760712	0	0.000760712	0.000760712	12	0	12	12	
0	0.25	1	8	8	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	8	8	3	21	22176	21	22176	0.000771766	2.1485e-05	0.000707141	0.000778569	1056	0	1056	1056	
0	0.25	1	9	9	0	1	12	1	12	0.000778569	0	0.000778569	0.000778569	12	0	12	12	
0	0.25	1	9	9	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	9	9	3	21	22176	21	22176	0.000789623	2.1485e-05	0.000724998	0.000796426	1056	0	1056	1056	
0	0.25	1	10	10	0	1	12	1	12	0.000796426	0	0.000796426	0.000796426	12	0	12	12	
0	0.25	1	10	10	1	3	37	1	2	0	0	0	0	2	0	2	2	
0	0.25	1	10	10	3	21	22176	21	22176	0.00080748	2.1485e-05	0.000742855	0.000814283	1056	0	1056	1056	
0.25	0.5	1	1	1	3	25	26400	25	26400	0.000645713	3.46107e-05	0.000635713	0.000760712	1056	0	1056	1056	
0.25	0.5	1	2	2	3	25	26400	25	26400	0.00066357	3.46107e-05	0.00065357	0.000778569	1056	0	1056	1056	
0.25	0.5	1	3	3	3	25	26400	25	26400	0.000681427	3.46107e-05	0.000671427	0.000796426	1056	0	1056	1056	
0.25	0.5	1	4	4	3	25	26400	25	26400	0.000699284	3.46107e-05	0.000689284	0.000814283	1056	0	1056	1056	
0.25	0.5	1	5	5	3	25	26400	26	27456	0.000754531	0.00018945	0.000635713	0.00140357	1056	0	1056	1056	
0.25	0.5	1	6	6	3	50	26450	50	26450	0.000695355	4.44211e-05	0.00065357	0.000742855	529	138.391	392	666	
0.25	0.5	1	7	7	3	25	26400	25	26400	0.000754998	1.97775e-05	0.000689284	0.000760712	1056	0	1056	1056	
0.25	0.5	1	8	8	3	25	26400	25	26400	0.000772855	1.97775e-05	0.000707141	0.000778569	1056	0	1056	1056	
0.25	0.5	1	9	9	3	25	26400	25	26400	0.000790712	1.97775e-05	0.000724998	0.000796426	1056	0	1056	1056	
0.25	0.5	1	10	10	3	25	26400	25	26400	0.000808569	1.97775e-05	0.000742855	0.000814283	1056	0	1056	1056	
0.5	0.75	1	1	1	3	25	26400	25	26400	0.000650713	4.14575e-05	0.000635713	0.000760712	1056	0	1056	1056	
0.5	0.75	1	2	2	3	25	26400	25	26400	0.00066857	4.14575e-05	0.00065357	0.000778569	1056	0	1056	1056	
0.5	0.75	1	3	3	3	25	26400	25	26400	0.000686427	4.14575e-05	0.000671427	0.000796426	1056	0	1056	1056	
0.5	0.75	1	4	4	3	25	26400	25	26400	0.000704284	4.14575e-05	0.000689284	0.000814283	1056	0	1056	1056	
0.5	0.75	1	5	5	3	25	26400	27	28512	0.000801056	0.000253294	0.000635713	0.00140357	1056	0	1056	1056	
0.5	0.75	1	6	6	3	50	26450	50	26450	0.000693927	4.4009e-05	0.00065357	0.000742855	529	138.391	392	666	
0.5	0.75	1	7	7	3	25	26400	25	26400	0.000752141	2.369e-05	0.000689284	0.000760712	1056	0	1056	1056	
0.5	0.75	1	8	8	3	25	26400	25	26400	0.000769998	2.369e-05	0.000707141	0.000778569	1056	0	1056	1056	
0.5	0.75	1	9	9	3	25	26400	26	27456	0.000853432	0.000234087	0.000724998	0.00165357	1056	0	1056	1056	
