DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.392786	39	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.400786	40	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.402786	40	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.410786	41	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.412786	41	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.420786	42	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.422786	42	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.430786	43	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.432786	43	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.440786	44	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.442786	44	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.450786	45	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.452786	45	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.460786	46	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.462786	46	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.470786	47	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.472786	47	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.480786	48	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.482786	48	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.490786	49	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.492786	49	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.500786	50	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.502786	50	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.510786	51	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.512786	51	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.520786	52	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.522786	52	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.530786	53	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.532786	53	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.540786	54	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.542786	54	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.550786	55	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.552786	55	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.560786	56	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.562786	56	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.570786	57	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.572786	57	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.580786	58	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.582786	58	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.590786	59	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.592786	59	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.600786	60	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.602786	60	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.610786	61	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.612786	61	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.620786	62	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.622786	62	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.630786	63	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.632786	63	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.640786	64	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.642786	64	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.650786	65	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.652786	65	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.660786	66	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.662786	66	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.670786	67	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.672786	67	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.680786	68	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.682786	68	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.690786	69	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.692786	69	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.700786	70	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.702786	70	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.710786	71	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.712786	71	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.720786	72	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.722786	72	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.730786	73	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.732786	73	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.740786	74	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.742786	74	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.750786	75	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.752786	75	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.760786	76	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.762786	76	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.770786	77	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.772786	77	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.780786	78	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.782786	78	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.790786	79	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.792786	79	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.800786	80	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.802786	80	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.810786	81	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.812786	81	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.820786	82	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.822786	82	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.830786	83	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.832786	83	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.840786	84	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.842786	84	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.850786	85	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.852786	85	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.860786	86	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.862786	86	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.870786	87	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.872786	87	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.880786	88	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.882786	88	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.890786	89	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.892786	89	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.900786	90	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.902786	90	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.910786	91	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.912786	91	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.920786	92	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.922786	92	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.930786	93	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.932786	93	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.940786	94	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.942786	94	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.950786	95	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.952786	95	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.960786	96	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.962786	96	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.970786	97	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.972786	97	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.980786	98	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.982786	98	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	0.990786	99	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	0.992786	99	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.00079	100	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.00279	100	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.01079	101	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.01279	101	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.02079	102	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.02279	102	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.03079	103	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.03279	103	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.04079	104	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.04279	104	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.05079	105	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.05279	105	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.06079	106	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.06279	106	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.07079	107	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.07279	107	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.08079	108	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.08279	108	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.09079	109	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
